SellerID,GUID,Date,Reference,Customer_Code,Name,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Telephone,Stock_Code,Description,Price_Ex_Vat,Quantity,RepCode,ProductBarCodeID
VILJOEN,0,2025-07-21,IN-422371,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 0480,014-736-2326,ZT206,Taki S/P Beef Strips  20X40G,545.7,1,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,AIR205,Wrigley Gum Airwave  Cherry Menthol 30,295.2,1,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,ENE001,Energizer Max AA 2 Pack x 1,32.53,10,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,ENE002,Energizer Max AAA 2 Pack x 1,32.53,10,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,ORB179,Wrigley OTC Orbit Strawberry 30,256.2,1,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,ORB192,Wrigley Orbit Peppermint SXC 6x30Piece,231.78,1,9,
VILJOEN,0,2025-07-21,IN-422372,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela ,014 736 2151,ORB193,Wrigley Orbit Straw/Lemon SXC 6x30Piece,231.78,1,9,
VILJOEN,0,2025-07-21,IN-422373,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,P861301,Pepsi Cola Pet 12x500ml,109.0,1,9,
VILJOEN,0,2025-07-21,IN-422373,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,P861302,Pepsi Max Pet 12x500ml,109.0,1,9,
VILJOEN,0,2025-07-21,IN-422373,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SWI001,Switch Original 24x500ml,176.09,1,9,
VILJOEN,0,2025-07-21,IN-422373,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SWI017,Switch Vit C Orange  24x500ml,176.09,1,9,
VILJOEN,0,2025-07-21,IN-422374,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 0480,014 736 8500,SQ001,Squeeze-Mee Chocolate 40x130ml,279.13,2,9,
VILJOEN,0,2025-07-21,IN-422374,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 0480,014 736 8500,SQ002,Squeeze-Mee Strawberry 40x130ml,279.13,2,9,
VILJOEN,0,2025-07-21,IN-422374,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 0480,014 736 8500,SQ003,Squeeze-Mee Bubblegum 40x130ml,279.13,2,9,
VILJOEN,0,2025-07-21,IN-422374,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 0480,014 736 8500,SQ007,Squeeze-Mee Cappuccino 40X130ml,279.13,1,9,
VILJOEN,0,2025-07-21,IN-422374,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 0480,014 736 8500,SQ011,Squeeze-Mee Tof/Car 40x130ml,279.13,2,9,
VILJOEN,0,2025-07-21,IN-422375,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SQ001,Squeeze-Mee Chocolate 40x130ml,279.13,1,9,
VILJOEN,0,2025-07-21,IN-422375,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SQ003,Squeeze-Mee Bubblegum 40x130ml,279.13,1,9,
VILJOEN,0,2025-07-21,IN-422375,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SQ004,Squeeze-Mee Vanilla 40x130ml,279.13,1,9,
VILJOEN,0,2025-07-21,IN-422375,P2334,SONSKYN VERPAKKING (CAD),39 Chris Hani Street,Bela Bela,,39 Chris Hani Street  Bela Bela 0480,014 736 2153,SQ011,Squeeze-Mee Tof/Car 40x130ml,279.13,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,BAB001,Babalas Rescue 24x200ml,448.77,2,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH001,Kaizer Chiefs Crisps Salt & Vinegar 26 x120g,370.76,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH002,Kaizer Chiefs Crisps Tomato 26 x120g,370.76,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH003,Kaizer Chiefs Crisps Grilled Steak 26 x120g,370.76,2,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH100,Kaizer Chiefs Crisps Salt & Vinegar 48 x 36g,290.4,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH101,Kaizer Chiefs Crisps Tomato 48 x 36g,290.4,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,KZCH102,Kaizer Chiefs Crisps Grilled Steak 48 x 36g,290.4,1,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,2,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,SQ202,SQ D/Thick 12x300ml Strawberry,134.78,2,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,SQ204,SQ D/Thick 12x300ml Toff/Caramel,134.78,2,9,
VILJOEN,0,2025-07-21,IN-422376,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD) ,014 013 0345,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",104.35,13,9,
